Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"Hong Kong SAR, China",HKG,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,4.04063853,4.463541678,4.243611882,4.323119977,5.142411578,5.346680961,6.366137842,8.723912001,11.50154723,12.98818843,14.84859148,18.04367571,22.21384566,24.957658,29.13214805,35.08991866,36.0226814,38.1725814,33.42322269,32.34084566,38.30590992,36.15225166,37.21905592,41.74327718,48.83810357,53.71797089,60.08799518,66.24055513,70.32629287,63.03857301,78.98939806,91.42483989,99.05440436,111.3654643,107.5155809,100,97.80763062,105.3944877,112.1420036,103.4117849,101.9683204,127.486735,
Honduras,HND,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,12.60856812,11.86332148,8.756210498,10.03245474,11.16744962,11.10119992,10.93807566,10.34245334,11.75119699,12.10744538,11.68494729,11.93869614,12.95744155,14.12493628,13.19869046,16.8175172,19.19322971,23.54523816,28.92551431,31.58779631,35.68408902,37.15279232,39.2078602,42.72029386,52.1434861,58.56302741,65.35184738,79.52995447,93.53758736,65.96511952,79.70255834,99.55974338,101.7529731,98.00721234,98.88839042,100,94.48426443,102.0894294,111.5102056,108.7093859,91.64228256,134.5825168,
Heavily indebted poor countries (HIPC),HPC,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.73750816,37.83912259,44.2445937,40.22964096,37.91111766,38.33827546,44.46582909,52.12229358,69.07346294,80.64420375,90.22474993,104.5265395,125.6089329,149.3785315,103.0710821,97.55130624,110.172178,101.2707726,106.998076,110.8815561,100,106.4778795,120.6991152,137.103576,136.8950749,130.4291931,168.1419162,
Haiti,HTI,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,10.1903358,12.5060744,10.51394194,11.95931033,12.20418679,11.98754442,9.772796995,10.83700512,9.346027817,7.900116466,9.01916389,10.86170996,7.555606232,9.645472093,6.829664259,17.72693831,18.06547595,17.59201192,21.64251837,27.83582961,28.12984425,27.50109272,30.67742821,32.2468637,35.45550552,39.46637565,43.95369609,45.64991354,62.86103669,57.65863353,85.41084678,81.97524631,86.0471998,97.18473512,101.3725891,100,92.92681668,105.6058249,130.9054728,122.5324353,80.64715799,87.73201503,
Hungary,HUN,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.81463575,19.72852026,23.0881856,27.948284,30.46010137,34.97916438,36.55037657,41.04978066,51.98046815,65.82152065,72.3602307,85.09232836,103.9052746,118.4474229,84.54681112,95.87321566,111.3796477,103.4818241,108.8571634,114.0512022,100,102.0731576,116.9019095,131.2781214,131.1135537,126.1445982,154.3633199,
IBRD only,IBD,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA & IBRD total,IBT,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA blend,IDB,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.57080338,38.45731475,53.06775631,56.51900741,65.24455849,89.37816671,65.72483875,94.83386639,124.3465037,134.3363559,130.7889247,124.8670708,100,95.06506089,109.9725732,132.2457867,120.0294138,99.24827187,137.3850709,
IDA only,IDX,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMN,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,3.771432914,3.91194444,3.751566441,3.56751613,3.874926326,4.041292177,3.912680236,4.230899012,4.846531315,5.213845397,5.982675354,5.188067189,5.982421631,5.781930102,6.810597284,8.805921867,9.626790311,10.51220576,10.90496821,11.91968066,13.07251964,12.78558485,14.33963524,18.40952194,25.31526517,36.24933534,45.26663345,58.19630731,81.45291875,65.25798838,88.86194595,117.8444656,124.2463666,118.0817139,117.4505918,100,91.7583882,114.156089,130.531113,123.3239973,94.68975645,145.3599916,
Not classified,INX,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.00791885,44.52532042,49.04637336,56.06073481,60.81484422,66.14383042,65.67778228,68.07111877,70.00325996,80.30254543,89.07272027,94.98705143,108.8929174,109.0785298,81.45849148,78.30467023,86.52738523,81.54342776,93.70861547,106.546634,100,105.4678056,121.072833,139.8729848,131.3444607,129.6798105,155.2365738,
"Iran, Islamic Rep.",IRN,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,27.30760894,32.57307402,29.17462205,36.6630123,29.95559485,24.41760281,21.52759668,24.41556902,21.57437369,27.35031839,37.27924867,51.23100238,47.33427349,39.22557933,25.66024443,30.89213788,36.21514564,31.59089392,31.87351182,29.65039945,30.92774329,37.18316755,45.87978725,55.18392417,71.15739815,89.10474664,90.73146849,100.0111267,127.736609,112.9759441,145.5459866,137.436856,127.4940472,103.6362018,122.629459,100,95.86754789,110.1519906,109.8270913,93.08142511,86.24849962,108.993428,
Iraq,IRQ,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,14.68597008,34.97342248,36.32108414,20.52021499,18.68510124,17.80465145,17.18732458,12.5067725,17.31888604,16.69649911,11.00730914,0.713467939,1.017071317,0.899003336,0.841656032,1.136419953,6.035842514,7.551638753,10.22436177,18.65608515,22.57459785,22.42079666,16.77629274,16.9762343,36.40303434,40.2138862,35.70238444,36.76873939,56.39377207,65.68507325,75.04695209,81.69048022,100.8354823,111.2558551,102.5177256,100,75.38992877,82.89115491,97.19552064,123.5237221,93.51933025,113.1583142,
Iceland,ISL,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.1769706,38.53661773,38.08368981,46.84029638,47.48194428,48.85960005,42.82056104,42.93379302,53.35113532,68.74891087,93.96367271,115.8143502,127.1603079,117.0996086,68.01186502,73.96899954,91.36633864,90.05694289,94.73297142,101.4307772,100,107.0067477,131.4524763,144.9158444,123.9309526,107.5061292,147.5291891,
Israel,ISR,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.65709346,50.94684529,49.5952081,47.275722,53.43631318,60.71975091,57.11549249,57.22505421,58.49113658,69.06207045,75.95446951,81.09758676,95.12309842,109.0071465,79.39680213,98.62005076,122.1774322,121.4715648,120.6166611,115.1680599,100,106.0368638,111.3779349,123.4146773,123.403892,111.5923762,148.4804063,
Italy,ITA,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.12913866,50.68228945,51.13712396,53.16504365,53.6935336,58.10314904,57.48591817,60.11291965,72.40341171,86.46496021,93.64139647,107.6989221,124.5166044,136.7470045,101.0187684,118.526855,135.9848099,118.9043019,116.6517882,115.4472065,100,98.99480634,110.2705942,122.4670791,115.5961531,103.8811628,135.6774971,
Jamaica,JAM,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,23.45950254,29.49371423,27.66035853,29.9213103,22.95279619,22.2588288,19.45930627,24.78735357,29.13040778,37.0901036,38.6106232,36.51269869,33.55697842,42.70873597,44.54349362,56.43406908,59.38338042,62.70921663,60.78513446,58.07035005,66.12137318,67.29380755,70.75863753,72.87398635,78.91000054,94.92116007,113.1662938,138.0524451,169.5444449,101.4265085,104.6504227,128.9682817,126.7980364,124.4966483,116.959745,100,95.47487195,116.524395,123.5829678,127.9609157,94.0864586,119.6791727,
Jordan,JOR,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,11.73216705,15.45609162,15.82400543,14.82741958,13.59786562,13.34765688,11.87761339,13.22453054,13.34189373,10.38090312,12.69959525,12.24835993,15.89555643,17.28262029,16.51768387,18.05869228,20.96620279,20.03276742,18.69845107,18.15285634,22.45275429,23.79009874,24.79132442,28.04897087,39.9487382,51.27101813,56.4020799,66.8196865,83.00476808,69.52995555,76.01284781,92.45405757,101.3521699,105.2459854,111.9899873,100,94.38125293,100.1137607,99.19409691,93.62854172,84.16639368,105.557771,
Japan,JPN,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.8247463,53.87175319,52.26741328,43.27675288,47.8300973,58.55578388,53.86203273,52.026716,59.08346636,70.13270562,79.59463713,89.34558569,96.00786885,117.6537416,85.16681653,107.0885567,131.9793264,136.6795364,128.4247234,125.3181418,100,93.76831108,103.6998486,115.4864762,111.2386385,98.04706705,118.6476483,
Kazakhstan,KAZ,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45340018,13.87451481,14.06981992,14.11267582,11.9574495,16.48807022,21.08771839,21.53917744,27.50857859,41.81296094,56.76934179,77.45794418,107.1593707,123.9516851,92.93736325,101.7637806,120.7352028,151.6588402,159.6647143,135.0958539,100,81.76886954,95.74234221,106.4315773,123.5194398,121.7688619,134.6871536,
Kenya,KEN,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,13.20250238,12.05052237,10.21788058,8.286625461,9.128349457,8.923479826,10.02400941,10.79949408,12.35046344,13.50958934,13.81214021,12.02548068,11.4408224,11.02344014,12.99005189,18.58460217,18.32362175,20.37275303,19.86843942,17.59933894,19.29683017,19.83451197,20.1628502,23.14834193,28.28990477,36.32703295,44.9442274,55.85765186,69.14624671,63.39339316,75.14325987,91.85551394,101.222095,101.6476719,114.3112806,100,87.65953854,103.6874097,107.9840719,109.7022543,95.91030459,121.5360964,
Kyrgyz Republic,KGZ,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.83502064,20.58403774,17.42937881,20.67770788,15.07027718,13.71387851,11.47532927,14.41665029,17.61843916,23.12266562,27.07882839,47.45183802,68.52270493,100.0688028,74.70513072,79.19205819,104.7080794,132.0498329,149.1473364,140.8590525,100,98.29958718,110.4457441,130.0373501,122.5919009,91.3799882,136.8709455,
Cambodia,KHM,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,1.354902119,1.354902119,1.354902119,1.354902119,1.354902119,0.90326808,1.05381276,1.05381276,0.955958718,1.01617659,1.234466376,1.84417233,3.33456466,3.545327212,5.600262094,8.949842874,8.082610037,8.023789027,8.791403204,12.00461398,14.59764016,15.79117878,17.48039753,19.30490459,24.08109517,29.61411608,35.98066086,41.01536224,49.08100468,43.968373,51.20995572,70.13274243,85.59211039,72.05719243,80.63003033,100,93.29169007,107.7134403,131.887993,152.9257117,144.1436294,213.9318241,
Kiribati,KIR,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,14.55764938,11.98865243,11.98865243,11.98865243,15.41398169,12.84498474,11.98865243,15.41398169,18.83931096,19.69564327,23.12097254,22.26464022,31.6842957,23.97730485,22.26464022,30.20987644,32.57323412,33.46976871,27.983525,34.71310035,33.86794311,34.92374744,42.60808509,44.14769272,50.85329199,63.40734524,53.15118553,60.06867437,64.35919098,57.37564543,62.58873294,78.56194824,92.95702285,83.15080106,91.84555969,100,117.2302475,112.242364,104.0528159,112.7124667,113.7871094,150.4456984,
St. Kitts and Nevis,KNA,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,17.16752659,18.26789764,16.75400208,19.66555763,19.87241559,19.64725703,24.08028871,30.43469129,35.66571308,39.23792771,42.25331424,42.09366261,36.49712667,45.21854641,48.86449942,44.80030182,50.18981181,49.51612306,50.06012673,51.53718931,66.02149742,63.6635868,67.70571929,67.03203051,61.5350672,70.89563555,84.05378732,91.51051127,109.4744217,99.62307119,90.88802283,83.08434924,75.9964699,83.84191219,90.26138382,100,112.2863986,104.0599852,112.6818539,113.8847252,91.45088977,87.47848408,
"Korea, Rep.",KOR,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,5.10699942,5.986497481,5.555797725,6.000472314,7.017427742,7.133121028,7.235984959,9.397502072,11.86967284,14.08136189,16.00095404,18.676997,18.73436254,19.19823533,23.44747787,30.95517022,34.44200546,33.13089127,21.37045121,27.43465793,36.76549318,32.3249329,34.85139933,40.96848131,51.42348872,59.84847994,70.87828823,81.75185335,99.719533,74.01724684,97.41420408,120.1407181,119.0346444,118.1183797,120.4043697,100,93.05700875,109.6172788,122.6125288,115.3136614,107.1326147,140.9152108,
Kuwait,KWT,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,21.09910524,22.50721941,26.75739887,23.81844499,22.27145717,19.39386606,18.46373559,17.74676003,19.84601281,20.34983348,12.82804929,15.3762192,23.43734988,22.73006316,21.62876286,25.15873715,27.04160541,26.63144372,27.83609184,24.60001295,23.1143879,25.41387711,29.06980655,35.4838312,40.79171111,51.03179188,55.68671698,68.99273383,80.22243144,64.24384296,73.23068272,81.03115404,88.03652205,94.62343467,100.1871738,100,99.55299531,108.4286056,115.8254936,108.4314321,89.58323743,102.98849,
Latin America & Caribbean (excluding high income),LAC,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,1.621051397,1.938213627,2.325856352,2.643018582,2.854460069,3.400683909,3.277343042,3.805946758,2.625398458,3.418304033,3.259722918,2.99542106,4.757433448,7.611893517,9.939511877,10.37472895,12.15083742,12.43980746,9.740404485,9.247041013,9.431699911,8.991020612,7.874785765,8.142787849,12.55821469,15.54042066,18.66852126,18.79802916,24.72404685,25.7444106,36.30503185,42.36212563,53.83159287,54.28654447,75.25960173,100,94.66178971,99.85881,111.2647566,110.5119721,94.62707803,110.5668764,
Lebanon,LBN,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,19.24803175,18.45077599,17.8813076,19.30497859,15.54648718,11.61715526,11.61715526,9.910331929,12.95540598,11.78535934,13.31448744,19.73735274,22.1581207,25.42043641,31.28385173,38.3758424,39.75959786,39.37220118,37.27893025,32.72987963,32.84988982,38.91367364,34.58993212,38.57093803,50.66686858,50.7934171,50.86723707,64.59775282,88.34142119,87.39230719,97.33691268,109.4117518,115.7128141,116.1293697,116.4302863,100,102.1258835,104.9887751,107.5449237,103.5626786,59.87144463,73.06556332,
Liberia,LBR,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,31.6868184,26.51612138,25.38643907,24.39426269,21.52738265,16.85633001,15.35324798,18.23138928,16.14035088,19.14414414,12.44665718,15.35087719,18.61071598,19.14414414,19.7368421,30.22759602,32.89473684,36.15457563,27.85680417,30.82029398,39.5922238,13.55500237,10.56187767,10.0580844,19.96206733,18.36770982,27.66121384,29.59933618,48.21005217,32.65765766,42.06970127,61.89544807,59.54836415,68.14841157,118.3380749,100,77.15742057,64.53176862,67.76612137,61.24348031,65.32716927,87.57705074,
Libya,LBY,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,37.72258069,46.6564367,39.93795434,33.55901418,34.6333034,22.82725447,23.22802556,23.95164008,32.66284545,27.40272463,29.70159224,29.8518814,28.11520659,30.89833931,24.06296537,32.8200134,35.7477631,37.26946253,33.27043642,25.30890499,22.71592915,26.76364965,26.75756285,26.35583419,38.50508248,37.00164343,36.76767302,40.98262828,55.69233672,78.272439,107.5803031,48.69438188,133.9095502,164.4070844,115.6129371,100,52.75427598,64.25345427,83.91381095,104.597967,83.67825188,115.4762919,
St. Lucia,LCA,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,21.70379594,22.65837159,20.69714296,25.22366215,20.78165903,21.91806696,27.13947655,31.41262288,38.75114239,48.16784534,47.56378341,51.78502776,53.71381765,52.63579945,53.06451684,53.83971898,54.89196104,58.22406092,57.52256621,62.2576555,62.2576555,62.2576555,54.19046634,70.67559204,73.93438572,85.19214819,103.8857546,107.6633036,114.9990091,91.26621549,116.183483,122.2105502,112.8701481,108.8055124,110.0158385,100,114.8262661,114.8709864,115.5323205,104.9332616,88.47531879,105.4735879,
Latin America & Caribbean,LCN,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,10.75797746,9.76323767,9.67039177,9.610342969,9.857667973,9.735457838,9.806122126,10.86782926,11.94479947,11.55308271,14.18044215,16.12973076,18.19262091,21.07871304,25.22208021,27.38484045,28.60408987,30.83592999,31.33549164,31.00292586,33.17334403,31.54542477,32.24150497,35.23676232,42.10746465,46.65358656,54.17700929,59.68174663,73.68943626,53.07320989,71.35878234,107.0474158,101.3488534,95.0783222,102.5466606,100,101.3108278,110.80139,117.4189051,105.2945401,84.79397503,108.9930603,
Lower middle income,LMC,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,21.42312084,23.12650603,22.97515193,24.21510288,21.7956925,17.01024663,17.72386619,23.54698978,29.283611,29.71281515,33.70535597,40.6124656,45.04874459,43.61689467,44.03101355,55.43311088,56.38453737,57.08558843,47.85850429,43.36466666,40.52280586,37.20578264,40.81118823,56.13416198,72.1091132,70.6108669,75.11261636,87.03048484,90.13513965,92.63889353,115.1726784,125.1876939,130.2722172,108.8960403,110.5290026,100,93.18760854,103.4336281,109.415046,100.9549618,90.66893997,102.7061874,
Late-demographic dividend,LTE,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.96451214,16.19676038,20.0505948,20.58338298,17.17172747,19.37908713,22.56535497,27.38176003,34.81948289,43.99761514,55.2264455,68.81185832,86.71034056,110.460279,65.01412648,83.12478186,112.8560475,113.5359799,123.6819659,122.0420686,100,97.23589757,114.5794106,129.6521308,127.0138411,118.4894032,158.363028,
Luxembourg,LUX,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.85806267,41.50746925,40.27083847,43.95578351,48.21333016,48.30675669,52.94889746,54.32038111,69.41043692,86.07656579,94.0047947,114.0956866,118.3628744,138.0772337,108.7641376,107.7424541,123.9196886,118.2641672,114.6022827,114.4569886,100,93.91513944,98.22594137,103.8057561,104.1879003,90.88123387,110.8281153,
Latvia,LVA,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.35201241,15.7587894,18.48630353,21.68233103,20.06831744,21.75154138,23.82128886,27.48873074,35.56034773,48.20677757,59.08809555,78.4080485,104.0964542,109.6726464,66.65659739,79.42884951,110.6734383,117.0434024,121.4016019,122.0443685,100,98.0668805,115.7206703,133.7101961,128.804248,125.2895001,166.091471,
"Macao SAR, China",MAC,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,5.950265065,7.807218576,7.871851047,7.960275243,8.719802188,8.502448155,9.733273176,12.4138346,14.26518994,16.14778199,16.78288915,20.14222872,21.33497367,21.86308067,22.87956893,19.25899644,18.86287604,19.63625396,18.43846133,19.24013356,24.75962801,26.62967468,28.3803382,30.48545404,38.60998711,42.57606715,49.37853896,57.01060951,55.45548798,44.80822444,53.09380876,74.761519,84.71367614,95.64011028,106.2181869,100,84.17050078,89.13343665,105.2705045,105.3238015,109.2912585,181.2629959,
St. Martin (French part),MAF,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,11.16812235,11.54770013,11.32460435,9.42781777,10.26500438,10.103693,9.981646486,11.10035372,12.52632947,14.41592449,18.1675819,18.04025983,19.28639413,17.66834603,21.71023793,26.3066672,25.46997928,25.00111069,27.00718796,26.39853017,30.27173541,28.97095577,31.13813446,37.40187661,46.77752144,54.56683455,62.93884237,84.01527042,111.195376,86.30138801,92.86427276,116.1994144,117.7735651,118.6080719,121.4762646,100,108.6380704,116.7717111,133.9575277,133.1596222,115.0418393,152.319822,
Monaco,MCO,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.06952945,26.83856727,29.34684459,25.53426306,14.67342229,19.48931474,22.37383365,26.03591853,35.08074145,44.35973713,57.48971607,67.55199659,92.55212201,122.8745611,82.22810274,96.70132939,130.2122003,130.7539882,137.7721481,133.3651048,100,100.8377646,121.1849102,144.4792816,146.5461021,135.8457911,180.0090298,
Madagascar,MDG,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,30.08447725,20.10249461,17.77036123,14.88623571,14.17245547,13.21361213,13.02947045,12.40663944,12.54005263,12.59038758,22.29235994,17.54950141,18.52774672,20.24436911,21.4786182,22.47003085,22.50581115,24.83153091,24.7957506,26.54898549,39.25460719,39.99722738,22.42362379,46.67215042,60.11116099,61.05293441,64.53528826,94.28707607,135.2747739,114.4550737,92.4487889,103.9564527,110.7100567,116.6262941,115.4779253,100,106.1176152,131.3229824,145.2929727,141.0499654,115.2365513,157.7334266,
Maldives,MDV,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,1.509787362,1.615706823,2.27860255,3.000316641,2.811854249,2.794847865,2.372984035,4.271371264,4.74596807,5.937733386,7.245511253,8.501610803,9.981825512,10.08676414,11.6882647,14.12769229,15.91059429,18.39537224,18.66589242,21.20709466,20.49150814,20.72406057,20.65656236,24.82563166,33.8449221,39.27895008,48.85842297,57.81063706,73.16700775,50.75712658,57.52429699,77.26963347,81.96271037,91.40783123,105.0730397,100,112.0781453,124.4703953,156.0801246,152.2670029,96.91635931,135.7367961,
Middle East & North Africa,MEA,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,5.366967757,6.898278509,4.300108473,3.023842482,4.045354554,4.633123298,4.259075423,4.773818426,7.126081011,8.822251064,10.55477645,12.67950314,15.76597374,16.58743455,20.13484226,18.36434714,22.69500619,27.91152532,31.84748651,36.04498089,44.28127709,42.69601482,42.70769926,43.1893523,49.90588079,56.31634272,65.01047995,71.61575169,78.53874956,59.59178795,76.54047231,89.09043376,93.8795203,96.46740395,101.5541859,100,98.08515837,106.6365341,117.6551017,115.2573602,97.03806824,128.9112635,
Marshall Islands,MHL,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.92382104,66.9669642,56.30578658,62.14866575,63.63476929,50.51275189,51.69055818,62.32404445,69.44534186,77.38076557,86.7662941,83.99715706,92.30456819,92.30456819,96.91979659,138.4568523,119.9959386,129.2263954,135.6877152,125.5342127,100,89.31482322,83.07411138,69.22842612,62.76710635,69.22842612,73.84365452,
Middle income,MIC,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
